SO HD,NGAY,MA KH,TEN KH,MÃ NV,GHI CHU,MÃ HH,TÊN SP,SL,ĐƠN GIÁ,THÀNH TIỀN,VAT,NHÃN HÀNG,CỬA HÀNG,HỆ THỐNG
25110008590,12/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,LOTTE CAN THO,LOTTE
25110008590,12/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,2310008,Bột Đa Năng Baking Soda 2.1kg - Scratchless Cleaning (2970),6,145000,870000,957000.0000000001,BAKING SODA,LOTTE CAN THO,LOTTE
25110008590,12/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,LOTTE CAN THO,LOTTE
25110008590,12/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),24,45000,1080000,1188000,BAKING SODA,LOTTE CAN THO,LOTTE
25110008810,20/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),20,20000,400000,440000.00000000006,FUJITSU,LOTTE CAN THO,LOTTE
25110008810,20/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,LOTTE CAN THO,LOTTE
25110008810,20/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,LOTTE CAN THO,LOTTE
25110008810,20/11/2025,LOTTE_CTHO,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Cần Thơ,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,LOTTE CAN THO,LOTTE
25110008261,04/11/2025,LOTTE_BDUONG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Dương ,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),120,18400,2208000,2428800,BAKING SODA,LOTTE BINH DUONG,LOTTE
25110008261,04/11/2025,LOTTE_BDUONG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Dương ,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),40,34400,1376000,1513600.0000000002,BAKING SODA,LOTTE BINH DUONG,LOTTE
25110008261,04/11/2025,LOTTE_BDUONG,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Bình Dương ,NV0133,Thảo Nguyên - MT ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),12,36000,432000,475200.00000000006,BAKING SODA,LOTTE BINH DUONG,LOTTE
25110008459,10/11/2025,LOTTE_BHOA,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Đồng Nai ,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,18400,441600,485760.00000000006,BAKING SODA,LOTTE BIEN HOA,LOTTE
25110008459,10/11/2025,LOTTE_BHOA,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Đồng Nai ,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,34400,688000,756800.0000000001,BAKING SODA,LOTTE BIEN HOA,LOTTE
25110008260,04/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),72,18400,1324800,1457280.0000000002,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008939,26/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),24,23000,552000,607200,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008260,04/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),40,34400,1376000,1513600.0000000002,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008757,19/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008939,26/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),20,43000,860000,946000.0000000001,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008757,19/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008939,26/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,78000,936000,1029600.0000000001,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008260,04/11/2025,LOTTE_BDINH,Công Ty Cổ Phần Trung Tâm Thương Mại Lotte Việt Nam - Chi Nhánh Ba Đình ,NV0133,Thảo Nguyên - MT ,2360001,Bột Khử Mùi Baking Soda 340g - Fresh-N-Natural (4604),12,36000,432000,475200.00000000006,BAKING SODA,LOTTE BA DINH HA NOI,LOTTE
25110008280,04/11/2025,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),2016,32400,65318400,71850240,BAKING SODA,LONG CHAU HCM,LONG CHAU
25110008743,18/11/2025,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),2352,32400,76204800,83825280,BAKING SODA,LONG CHAU HCM,LONG CHAU
25110008281,04/11/2025,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),480,18000,8640000,9504000,FUJITSU,LONG CHAU HCM,LONG CHAU
25110008281,04/11/2025,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),800,18000,14400000,15840000.000000002,FUJITSU,LONG CHAU HCM,LONG CHAU
25110008742,18/11/2025,LC_HCM,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),1440,18000,25920000,28512000.000000004,FUJITSU,LONG CHAU HCM,LONG CHAU
25110008279,04/11/2025,LC_HN,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),1176,32400,38102400,41912640,BAKING SODA,LONG CHAU HA NOI,LONG CHAU
25110008744,18/11/2025,LC_HN,Công Ty Cổ Phần Dược Phẩm FPT Long Châu ,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),1920,32400,62208000,68428800,BAKING SODA,LONG CHAU HA NOI,LONG CHAU
25110008403,07/11/2025,6732,Hộ Kinh Doanh King Kong Mart PQ,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),30,37050,1111500,1222650,FUJITSU,KING KONG MART,KING KONG MART
25110008403,07/11/2025,6732,Hộ Kinh Doanh King Kong Mart PQ,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),30,20000,600000,660000,FUJITSU,KING KONG MART,KING KONG MART
25110008403,07/11/2025,6732,Hộ Kinh Doanh King Kong Mart PQ,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),120,15200,1824000,2006400.0000000002,FUJITSU,KING KONG MART,KING KONG MART
25110008187,01/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),180,36602,6588378,7247215.800000001,BAKING SODA,KING FOOD ,KING FOOD
25110008453,10/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),120,36602,4392252,4831477.2,BAKING SODA,KING FOOD ,KING FOOD
25110008632,14/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),200,36602,7320420,8052462.000000001,BAKING SODA,KING FOOD ,KING FOOD
25110008715,18/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),200,36602,7320420,8052462.000000001,BAKING SODA,KING FOOD ,KING FOOD
25110008826,21/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),100,32259,3225916,3548507.6,BAKING SODA,KING FOOD ,KING FOOD
25110008903,25/11/2025,6209,CÔNG TY CỔ PHẦN KING FOOD MARKET,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),100,36602,3660210,4026231.0000000005,BAKING SODA,KING FOOD ,KING FOOD
25110008408,07/11/2025,4932,Công Ty TNHH Thương Mại An Cát,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),144,34919,5028400,5531240,BAKING SODA,K MART AN CAT,K MART
25110008408,07/11/2025,4932,Công Ty TNHH Thương Mại An Cát,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),60,75659,4539556,4993511.600000001,BAKING SODA,K MART AN CAT,K MART
25110008620,13/11/2025,6208,Công Ty TNHH JOLY,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),144,23000,3312000,3643200.0000000005,BAKING SODA,JOLYMART,JOLYMART
25110008620,13/11/2025,6208,Công Ty TNHH JOLY,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),80,43000,3440000,3784000.0000000005,BAKING SODA,JOLYMART,JOLYMART
25110008620,13/11/2025,6208,Công Ty TNHH JOLY,NV0133,Thảo Nguyên - MT ,2350001,"Bột Khử Mùi Tủ Lạnh Baking Soda 396,8g - Fridge-N-Freezer (0204)",24,45000,1080000,1188000,BAKING SODA,JOLYMART
25110008207,01/11/2025,JM_BVD,Công Ty Cổ Phần Thương Mại Dịch Vụ JM Quốc Tế,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),48,36000,1728000,1900800.0000000002,BAKING SODA,J MART,J MART
25110008460,10/11/2025,JM_BVD,Công Ty Cổ Phần Thương Mại Dịch Vụ JM Quốc Tế,NV0025,Minh Tuân (Mar) - 0916.911.885,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),10,23000,230000,253000.00000000003,BAKING SODA,J MART,J MART
25110008460,10/11/2025,JM_BVD,Công Ty Cổ Phần Thương Mại Dịch Vụ JM Quốc Tế,NV0025,Minh Tuân (Mar) - 0916.911.885,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,J MART,J MART
25110008460,10/11/2025,JM_BVD,Công Ty Cổ Phần Thương Mại Dịch Vụ JM Quốc Tế,NV0025,Minh Tuân (Mar) - 0916.911.885,2350001,"Bột Khử Mùi Tủ Lạnh Baking Soda 396,8g - Fridge-N-Freezer (0204)",10,45000,450000,495000.00000000006,BAKING SODA,J MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,41710,417100,458810.00000000006,BAKING SODA,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),12,75660,907920,998712.0000000001,BAKING SODA,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,19400,388000,426800.00000000006,FUJITSU,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,19400,388000,426800.00000000006,FUJITSU,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),10,15520,155200,170720,FUJITSU,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008759,19/11/2025,4032_TLGD,Cửa Hàng Tiện Lợi Gia Đình,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),10,15520,155200,170720,FUJITSU,HOME FRESH CUA HANG TIEN LOI GIA DINH,HOMEFRESH MART
25110008833,21/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2410003,Mẫu thử - Gel chống nắng Azarine Hydrasoothe Sunscreen - SPF 45 - 3g,2460,0,0,0,AZARINE,GUARDIAN KHO,GUARDIAN
25110008832,21/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2420001,Kem dưỡng ấm chống nắng - Azarine Sunscreen Cicamide Barrier - SPF 35 - 40g  (Xanh dương) (2606),30,60000,1800000,1980000.0000000002,AZARINE,GUARDIAN KHO,GUARDIAN
25110008973,27/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2420001,Kem dưỡng ấm chống nắng - Azarine Sunscreen Cicamide Barrier - SPF 35 - 40g  (Xanh dương) (2606),10,60000,600000,660000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008832,21/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2420002,Kem dưỡng ấm chống nắng - Azarine Sunscreen Calm My Acne  - SPF 35 - 40g (Xanh lá) (2590),60,60000,3600000,3960000.0000000005,AZARINE,GUARDIAN KHO,GUARDIAN
25110008973,27/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2420002,Kem dưỡng ấm chống nắng - Azarine Sunscreen Calm My Acne  - SPF 35 - 40g (Xanh lá) (2590),20,60000,1200000,1320000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008832,21/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2430001,Gel dưỡng ấm chống nắng toàn thân - Azarine Sunscreen Sweet Treats Baby - SPF 50 - 100ml  (Hồng) (2460),20,99000,1980000,2178000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008973,27/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2430001,Gel dưỡng ấm chống nắng toàn thân - Azarine Sunscreen Sweet Treats Baby - SPF 50 - 100ml  (Hồng) (2460),10,99000,990000,1089000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008832,21/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2430002,Gel dưỡng ấm chống nắng  toàn thân  - Azarine Sunscreen Magical LUV - SPF 50 - 100ml  (Tím) (2439),50,99000,4950000,5445000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008973,27/11/2025,LAC,Công Ty TNHH Một Thành Viên Thương Mại Và Đầu Tư Liên Á Châu,NV0130,Nam Phương - 0333719804,2430002,Gel dưỡng ấm chống nắng  toàn thân  - Azarine Sunscreen Magical LUV - SPF 50 - 100ml  (Tím) (2439),20,99000,1980000,2178000,AZARINE,GUARDIAN KHO,GUARDIAN
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),15,23000,345000,379500.00000000006,BAKING SODA,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),12,43000,516000,567600,BAKING SODA,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),15,36000,540000,594000,BAKING SODA,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2340002,Muối Nổi Rửa Rau Quả Baking Soda 340g (6592),6,78000,468000,514800.00000000006,BAKING SODA,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),10,20000,200000,220000.00000000003,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008657,15/11/2025,HD_XLHN,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,GENSHAI VISTAR XA LO HA NOI,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),12,23000,276000,303600,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008690,17/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),10,43000,430000,473000.00000000006,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,2320001,Muối Nổi Baking Soda 453g - Fresh Box (1101),12,36000,432000,475200.00000000006,BAKING SODA,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010003,Pin Fujitsu - LR03(2B) FU-W- FI - AAA     (3500),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008690,17/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008950,26/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6010014,Pin Fujitsu - LR03(4B+2B) FU-W-FI - AAA    (5504),20,39000,780000,858000.0000000001,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),40,20000,800000,880000.0000000001,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008950,26/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040021,Pin Fujitsu - R6/2300(BP4) - 3N(4B)FJ-EUNAB - AA   (2306),30,20000,600000,660000,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008950,26/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6040022,Pin Fujitsu - R03/2400(BP4) - R03N(4B)FJEUNIC -  AAA   (3402),20,20000,400000,440000.00000000006,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008245,03/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),20,16000,320000,352000,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008950,26/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050002,Pin Fujitsu - R6(4B) F-GP - AA    (2115),30,16000,480000,528000,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008690,17/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008950,26/11/2025,HD_NHT,Công Ty Cổ Phần Sài Gòn HD,NV0133,Thảo Nguyên - MT ,6050004,Pin Fujitsu - R03(4B) F-GP - AAA     (3112),20,16000,320000,352000,FUJITSU,GENSHAI THE PARK RESIDENCE,GENSHAI
25110008505,11/11/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),5,23333,116665,128331.50000000001,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI
25110008811,20/11/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2310002,Bột Tẩy Rửa Đa Năng Baking Soda 226g - Scratchless Cleaning (1309),3,23333,69999,76998.90000000001,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI
25110008505,11/11/2025,SD_TDGREEN,Công ty TNHH Phân Phối Sành Điệu,NV0133,Thảo Nguyên - MT ,2310004,Bột Đa Năng Baking Soda 500g - Scratchless Cleaning (2987),4,43704,174816,192297.6,BAKING SODA,GENSHAI THAO DIEN GREEN,GENSHAI
